file_name,transcription
data/train/sp004/sp004-000585_KS_12.mp3,SoBAvAn ityarTaH
data/train/sp004/sp004-000586_KS_12.mp3,tasya BAvaH dyotitA
data/train/sp004/sp004-000587_KS_12.mp3,dyutirityarTaH
data/train/sp004/sp004-000588_KS_12.mp3,himavat himasaNGAtavat dyotitA dyutiH yasya tam
data/train/sp004/sp004-000589_KS_12.mp3,pUrvam DavalANgamapi anekacandraSoBABiH aDikaDavalIBUtam ityarTaH
data/train/sp004/sp004-000590_KS_12.mp3,BAlasTale iti
data/train/sp004/sp004-000591_KS_12.mp3,BAlasTale lalAwadeSe eDamAnam varDamAnam yat DAma tejaH tena nimittena
data/train/sp004/sp004-000592_KS_12.mp3,aDarIBUte pariBAvam upAgate ravIndU eva netre yasmAt
data/train/sp004/sp004-000593_KS_12.mp3,tAByAm aDikatejaskam ityarTaH
data/train/sp004/sp004-000594_KS_12.mp3,yadvA
data/train/sp004/sp004-000595_KS_12.mp3,eDamAnaDAma aDarIBUtam ceti padadvayam tatra evam vyAKyem
data/train/sp004/sp004-000596_KS_12.mp3,eDamAnam varDamAnam DAma tejaH yasya
data/train/sp004/sp004-000597_KS_12.mp3,varDizRutejaskam ityarTaH
data/train/sp004/sp004-000598_KS_12.mp3,taTA unnatAnatasTAnaBedena aDarIBUte BAlasTanetrApekzayA nIcErBUte ravIndU eva netre yasya
data/train/sp004/sp004-000599_KS_12.mp3,taTA yugAntakAle pralayakAle ucitam paricitam havyavAham agnirUpam
data/train/sp004/sp004-000600_KS_12.mp3,pralayakAlika analarUpam ityarTaH
data/train/sp004/sp004-000601_KS_12.mp3,ata eva mInaDvajasya kAmasya plozaRam dAhakam
data/train/sp004/sp004-000602_KS_12.mp3,pluza dAhe kftyalyuwo bahulam iti kartari lyuw
data/train/sp004/sp004-000603_KS_12.mp3,evamBUtam locanam AdaDAnam biBrARam ityarTaH
data/train/sp004/sp004-000604_KS_12.mp3,maheti
data/train/sp004/sp004-000605_KS_12.mp3,punaH kimBUtam
data/train/sp004/sp004-000606_KS_12.mp3,mahArhARi bahUmUlyAni yAni ratnAni maRayaH tEH aYcitayoH KacitayoH
data/train/sp004/sp004-000607_KS_12.mp3,ata eva samantAt sarvataH udAram aDikam yaTA syAt taTA sPurat prasPurat praBAmaRqalam kAntivitAnam
data/train/sp004/sp004-000608_KS_12.mp3,yayoH taTABUtayoH kuRqalayoH karRaBUzaRayoH Calena kEtavena karRayoH SravaRayoH
data/train/sp004/sp004-000609_KS_12.mp3,sTitAByAm upavizwAByAm SaSiBAskarAByAm candrasUryAByAm upAsitam sevitam
data/train/sp004/sp004-000610_KS_12.mp3,kuRqalavizaye kEtavAt sUryAcandramasoH AropyamARatvAt tAdrUpyarUpakam kEtavApahnutiSca ityuBayoH saMsfzwiH
data/train/sp004/sp004-000611_KS_12.mp3,svabadDayeti
data/train/sp004/sp004-000612_KS_12.mp3,punaH kimBUtam
data/train/sp004/sp004-000613_KS_12.mp3,parisPurantyA paritaH prasarantyA nIlasya SyAmasya kaRWasya Atmagalasya
data/train/sp004/sp004-000614_KS_12.mp3,mahatyA kAntyA praBayA sutarAm virAjamAnam SoBamAnam
data/train/sp004/sp004-000615_KS_12.mp3,kayA iva ityutprekzate
data/train/sp004/sp004-000616_KS_12.mp3,kutukena kOtukena svasmin AtmIyakaRWe badDayA nihitayA nIlamARikyamayyA
data/train/sp004/sp004-000617_KS_12.mp3,nIlaratnaviSezapracurayA gOryAH kaRWika eva kaRWa BUzayeva
data/train/sp004/sp004-000618_KS_12.mp3,kaRWikA kaRWaBUzaRam iti medinI
data/train/sp004/sp004-000619_KS_12.mp3,kAleti
data/train/sp004/sp004-000620_KS_12.mp3,punaH kimBUtam
data/train/sp004/sp004-000621_KS_12.mp3,kAlena avasAnakAlikamftyunA arditAnAm pIqitAnAm
data/train/sp004/sp004-000622_KS_12.mp3,mftAnAmiti yAvat
data/train/sp004/sp004-000623_KS_12.mp3,tridaSAsurARAm devadEtyAnAm citAyAH mftamaRqapasya rajoBiH BasmaBiH
data/train/sp004/sp004-000624_KS_12.mp3,paritaH pARquram SuBram aNgam yasya vihitamftamaRqapa BasmodDUlanam ityarTaH
data/train/sp004/sp004-000625_KS_12.mp3,iha devAnAm amaratvABAvaH durGawaH
data/train/sp004/sp004-000626_KS_12.mp3,tatra jYAnABAvena nihitapadasya kaveH pramAdaH ityAhuH
data/train/sp004/sp004-000627_KS_12.mp3,kecitpunaH
data/train/sp004/sp004-000628_KS_12.mp3,manujAऽsurARAm iti pAWAntaram kalpayanti
data/train/sp004/sp004-000629_KS_12.mp3,aTa yadyapi kAlArditAnAmiti viSezaRam uBayaviSezyAnvayitvena
data/train/sp004/sp004-000630_KS_12.mp3,dvitIyaviSezye vivakzitamapi akAlArditatvaviSezaRasya vyaBicAraniyamane niyamanAt nizidDam Bavati
data/train/sp004/sp004-000631_KS_12.mp3,taTApi praTamaviSezye lokopakArakatApakzeऽpi vyaBicaritArTasamBavena viSezaRAnupayogAt
data/train/sp004/sp004-000632_KS_12.mp3,samBavaprayuktapraDAnaBUtadvitIyaviSezyasambanDena praTamaviSezyAnvayitvanirAsaH
data/train/sp004/sp004-000633_KS_12.mp3,evam ca upakAryamanujasahacaritatvena lokopakArakatApakzAvalambena ca vivakzitArTasya avivakzitatvAt
data/train/sp004/sp004-000634_KS_12.mp3,saMhArakatApakze tu prAyo gatiH anvezaRIyA ityalam
data/train/sp004/sp004-000635_KS_12.mp3,taTA mahatpariRAhi maheBasya mahataH gajasya ajinam carma paridaDAnam iti pUrveRa sambanDaH
data/train/sp004/sp004-000636_KS_12.mp3,ata eva udgatam uditam aBram meGaH yatra sa cAsO prAleyaSElaH
data/train/sp004/sp004-000637_KS_12.mp3,himavAn tasya Sriyam SoBAm udvahantam daDAnam
data/train/sp004/sp004-000638_KS_12.mp3,nidarSanAlaNkAraH
data/train/sp004/sp004-000639_KS_12.mp3,pARIti
data/train/sp004/sp004-000640_KS_12.mp3,punaH kimBUtam
data/train/sp004/sp004-000641_KS_12.mp3,pARO sTitam brahmakapAlameva pAtram yasya
data/train/sp004/sp004-000642_KS_12.mp3,pARinA brahmakarowIpAtram biBrARam ityarTaH
data/train/sp004/sp004-000643_KS_12.mp3,punaH kimBUtam
data/train/sp004/sp004-000644_KS_12.mp3,vEkuRWaBAjApi hariRApi nizevyamARam
data/train/sp004/sp004-000645_KS_12.mp3,sevyamAnam sevanam atra kAdAcitkam natu idAnIntanameva
data/train/sp004/sp004-000646_KS_12.mp3,trayARAm aBedasyEva izwArTakaratvAt
data/train/sp004/sp004-000647_KS_12.mp3,ekEva mUrtiH iti saptamasargokteriti BAvaH
data/train/sp004/sp004-000648_KS_12.mp3,harApekzayA harerapi laGutvasamBAvanayA samBavatyeva kadAcitsevanam
data/train/sp004/sp004-000649_KS_12.mp3,taTA narARAm asTiKaRqAnyeva ABaraRAni yasya
data/train/sp004/sp004-000650_KS_12.mp3,hiMsAkAlasaMlagna svaSUlatritayAsTikam ityarTaH
data/train/sp004/sp004-000651_KS_12.mp3,taTA raRe yaH antaH ripURAm avasAnam
data/train/sp004/sp004-000652_KS_12.mp3,tasya mUlam kAraRam mUlam kAraRamUlyayoH iti medinI
data/train/sp004/sp004-000653_KS_12.mp3,uccEH mahat triSUlam AyuDaviSezam kalayantam daDAnam
data/train/sp004/sp004-000654_KS_12.mp3,purAtanImiti
data/train/sp004/sp004-000655_KS_12.mp3,punaH kimBUtam
data/train/sp004/sp004-000656_KS_12.mp3,mukuwe yaH induH candraH tasmAt varzan galan yaH suDABarOGaH
data/train/sp004/sp004-000657_KS_12.mp3,amftasamUhapravAhaH tatra yaH AplavaH snAnam tena nimittena labDasaYjYAm
data/train/sp004/sp004-000658_KS_12.mp3,prAptacetanAm ata eva ASvasantIm ujjIvantIm
data/train/sp004/sp004-000659_KS_12.mp3,ata eva punaH BUyaH api udgItavedAm paWitaSrutikAm
data/train/sp004/sp004-000660_KS_12.mp3,brahmatvAditi BAvaH
data/train/sp004/sp004-000661_KS_12.mp3,purAtanIm prAktanIm
data/train/sp004/sp004-000662_KS_12.mp3,sAyaYciram ityAdinA purAvyayAt wyutuwO
data/train/sp004/sp004-000663_KS_12.mp3,witvAnNIp
data/train/sp004/sp004-000664_KS_12.mp3,brahmakapAlAnAm mAlAm srayam kaRWe gale vahantam
data/train/sp004/sp004-000665_KS_12.mp3,daDAnam ityarTaH
data/train/sp004/sp004-000666_KS_12.mp3,salIlamiti
data/train/sp004/sp004-000667_KS_12.mp3,punaH kimBUtam
data/train/sp004/sp004-000668_KS_12.mp3,navam yat azwApadam hema
data/train/sp004/sp004-000669_KS_12.mp3,hemanyazwApadam vare iti medinI
data/train/sp004/sp004-000670_KS_12.mp3,tasya vallI latA
data/train/sp004/sp004-000671_KS_12.mp3,vallI tu vratatirlatA ityamaraH
data/train/sp004/sp004-000672_KS_12.mp3,prakftyA tu vallISabdasya hrasvatvameva
data/train/sp004/sp004-000673_KS_12.mp3,kfdikArAdaktinaH iti dIrGatvam tasyAH BA iva BA yasyAH
data/train/sp004/sp004-000674_KS_12.mp3,tadvacCoBamAnayA ityarTaH
data/train/sp004/sp004-000675_KS_12.mp3,taTA salIlam sakrIqam aNkasTitayA aNkam AruQayA
data/train/sp004/sp004-000676_KS_12.mp3,girIndraputryA himAlayakanyayA paritaH sPurantyA prasarantayA acirarocizA calapraBayA
data/train/sp004/sp004-000677_KS_12.mp3,vidyutA SaradaBrasya SaratkAlikameGasya KaRqam Sakalam iva virAjamAnam SoBamAnam
data/train/sp004/sp004-000678_KS_12.mp3,maheSvarasya SuBratvam BasmodDUlanAt iti vivecanIyam
data/train/sp004/sp004-000679_KS_12.mp3,KaRqOpamyam ca SuBratvamAtratAtparyeRa na viruDyate
data/train/sp004/sp004-000680_KS_12.mp3,dfpteti
data/train/sp004/sp004-000681_KS_12.mp3,dfptaH aBimAnI yaH anDakaH anDakAsuraH tasya prARAnAm haram apahArakam
data/train/sp004/sp004-000682_KS_12.mp3,tadDananasADanam ityarTaH
data/train/sp004/sp004-000683_KS_12.mp3,taTA mahAsurAH tripurAdayaH tezAm yAH striyaH tAsAm viDavatvam vEDavyam
data/train/sp004/sp004-000684_KS_12.mp3,mftaBartfkatvam iti yAvat
data/train/sp004/sp004-000685_KS_12.mp3,tasya hetum kAraRam
data/train/sp004/sp004-000686_KS_12.mp3,mahAsuravinASakam ityarTaH
data/train/sp004/sp004-000687_KS_12.mp3,taTA purA pUrvam smarasya kAmasya plozaRam dAham keli anAyAsena karotIti taTA
data/train/sp004/sp004-000688_KS_12.mp3,anyEH SivAtiriktEH agfhyam grahItum aSakyam pinAkam DanuH kareRa pARinA gfhRantam daDAnam
data/train/sp004/sp004-000689_KS_12.mp3,BadrAsanamiti
data/train/sp004/sp004-000690_KS_12.mp3,mahArhARAm bahumUlyAnAm mARikyAnAm viBaNgiBiH racanABiH citram vicitram
data/train/sp004/sp004-000691_KS_12.mp3,Badram SuBam Asanam pawwAdinirmitam yatra tAdfSam
data/train/sp004/sp004-000692_KS_12.mp3,baDnantamiti padam aDyAhAryam BadrAsanam AsanaviSezamiti kecid vyAcakzate
data/train/sp004/sp004-000693_KS_12.mp3,tattu aDyAhAradozat yogAByAsasamayABAvena tadasamBAvAcca upekzaRIyamiti
data/train/sp004/sp004-000694_KS_12.mp3,kAYcanapAdapIWam sOvarRasiMhAsanam aDizWitam
data/train/sp004/sp004-000695_KS_12.mp3,tatra upavizwam ityarTaH
data/train/sp004/sp004-000696_KS_12.mp3,aDiSINsTAsAm iti karmatvam
data/train/sp004/sp004-000697_KS_12.mp3,punaSca
data/train/sp004/sp004-000698_KS_12.mp3,candramarIcivat gOrEH viSadEH camarEH kftvA gaRAByAm kartfByAm udvIjyamAnam preNKyamAnam
data/train/sp004/sp004-000699_KS_12.mp3,kartfdvitve camarabahutvam pratikzaRa nUtanagrahaRAt saNgamanIyam
data/train/sp004/sp004-000700_KS_12.mp3,SastrAstreti
data/train/sp004/sp004-000701_KS_12.mp3,SastrARi DanurAdIni
data/train/sp004/sp004-000702_KS_12.mp3,astrARi mohanAdIni tAnyeva vidyAH tAsAm aByasane eva ekam kevalam sakte anurakte
data/train/sp004/sp004-000703_KS_12.mp3,taTA gaREH pramaTapraBftiBiH etya tatsamIpam prApya
data/train/sp004/sp004-000704_KS_12.mp3,savismayEH sAScaryEH sadBiH sutarAm dfzwe
data/train/sp004/sp004-000705_KS_12.mp3,sABilAzam avalokite ityarTaH
data/train/sp004/sp004-000706_KS_12.mp3,taTA sPawikAcalena kElAsena
data/train/sp004/sp004-000707_KS_12.mp3,jaNgamAtmakena satA iti SezaH
data/train/sp004/sp004-000708_KS_12.mp3,nIrAjyamAne
data/train/sp004/sp004-000709_KS_12.mp3,Artikyena iti SezaH
data/train/sp004/sp004-000710_KS_12.mp3,evamBUte kumAre putre sAnandam sAmodam nirdizwA sannihitA dfk dfzwiH yena tam
data/train/sp004/sp004-000711_KS_12.mp3,sAnandatayA kumAram avalokayantam ityarTaH
data/train/sp004/sp004-000712_KS_12.mp3,taTAviDamiti
data/train/sp004/sp004-000713_KS_12.mp3,pulomaputrI pulomajA SacIti yAvat
data/train/sp004/sp004-000714_KS_12.mp3,pulomajA SacIndrARI ityamaraH
data/train/sp004/sp004-000715_KS_12.mp3,tasyAH dayitaH priyaH purandaraH
data/train/sp004/sp004-000716_KS_12.mp3,taTAviDam pUrvoktaviSezaRaviSizwam SElasutAyAH pArvatyAH aDinATam maheSvaram
data/train/sp004/sp004-000717_KS_12.mp3,nirIkzya kzaRam muhUrtam kzoBe cittasaYcalane paraH AsaktaH saYcalanena vyAkulaH AsIt
data/train/sp004/sp004-000718_KS_12.mp3,nanu maheSvaradarSanena kaTam vyAkulaH AsIt iti arTAntaram nyasyati
data/train/sp004/sp004-000719_KS_12.mp3,hi yataH DAmaDAmni tejorASO kasya manaH cetaH na kzuByati kzoBam prApnoti
data/train/sp004/sp004-000720_KS_12.mp3,api tu sarvasyApi ityarTaH
data/train/sp004/sp004-000721_KS_12.mp3,vikasvareti
data/train/sp004/sp004-000722_KS_12.mp3,svargapatiH mahendraH
data/train/sp004/sp004-000723_KS_12.mp3,vikasvarARAm praPullAnAm amBojAnAm kamalAnAm vanasya SrIriva SrIH
data/train/sp004/sp004-000724_KS_12.mp3,SoBA yasya taTABUtena dfSAm netrARAm sahasreRa tam maheSvaram nirIkzamARaH vilokamAnaH san
data/train/sp004/sp004-000725_KS_12.mp3,romRAm AliBiH samUhEH nimittEH puzpARAm utkareRa samUhena AkIrRaH
data/train/sp004/sp004-000726_KS_12.mp3,AsamantAt vyAptaH AmraSAKI Amravfkza iva baBAse SuSuBe
data/train/sp004/sp004-000727_KS_12.mp3,upamAlaNkAraH
data/train/sp004/sp004-000728_KS_12.mp3,dfzwveti
data/train/sp004/sp004-000729_KS_12.mp3,dfSAm sahasreRa maheSam Sivam dfzwvA mahendraH indraH atitarAm atiSayam kftArTaH kftakftyaH aBUt
data/train/sp004/sp004-000730_KS_12.mp3,aTaH anantaram tatsarvANgajAtam sarvezu aNgezu BUtam virUpam romAYcajanitavErUpyam
data/train/sp004/sp004-000731_KS_12.mp3,priyAyAH SacyAH kopakaram kroDaviDAyIva viveda jajYe
data/train/sp004/sp004-000732_KS_12.mp3,sapatnIsambanDa janitatva SaNkAkulatvAt iti BAvaH
data/train/sp004/sp004-000733_KS_12.mp3,tata iti
data/train/sp004/sp004-000734_KS_12.mp3,tataH anantaram
data/train/sp004/sp004-000735_KS_12.mp3,purandaraH indraH kanakAdreH sumeroH sAra iva sAraH vIryam yasya tam
data/train/sp004/sp004-000736_KS_12.mp3,mahAbalIyAMsam ityarTaH
data/train/sp004/sp004-000737_KS_12.mp3,ata eva DftAni astrARi SastrARi ca yena taTA maheSvarasya pituH
data/train/sp004/sp004-000738_KS_12.mp3,upAntike samIpe vartamAnam tizWantam kumAram prekzya vilokya
data/train/sp004/sp004-000739_KS_12.mp3,SatroH tArakasya jaye ASAm manasA babanDa DftavAn
data/train/sp004/sp004-000740_KS_12.mp3,evamBUtaH ayam kumAraH macCatrUn jezyatyeva iti purandarasya pratItiH aBUt ityarTaH
data/train/sp004/sp004-000741_KS_12.mp3,SrIti
data/train/sp004/sp004-000742_KS_12.mp3,itIti
data/train/sp004/sp004-000743_KS_12.mp3,aTa nandI gaRaH purataH sarveByaH agragAmitayA indrADizWitakakzAm AraBya
data/train/sp004/sp004-000744_KS_12.mp3,maheSvarADiSritamandiraparyantam ahampUrvikayA
data/train/sp004/sp004-000745_KS_12.mp3,bahuviDagaRasuragaRAvfte maDyagatadeSe ahampUrvikAvalambena iti tAtparyArTaH
data/train/sp004/sp004-000746_KS_12.mp3,prasAdasya indrAgamanivedanAm udanDena anDakAriRA
data/train/sp004/sp004-000747_KS_12.mp3,dattapAritozikarUpasya pAtram yogyaH BavizRuH Bavitum icCuH san etya
data/train/sp004/sp004-000748_KS_12.mp3,antariti SezaH
data/train/sp004/sp004-000749_KS_12.mp3,taTA kakzAm dvAramaBi sammuKam hemavetram sOvarRayazwikAm niDAya saMsTApya
data/train/sp004/sp004-000750_KS_12.mp3,iyam vetraDAriRaH rItiH varRitA
data/train/sp004/sp004-000751_KS_12.mp3,prabadDAYjaliH san smarArAtim maheSvaram
data/train/sp004/sp004-000752_KS_12.mp3,Bo SrIyuktanIlakaRWa sapArvatIka maheSvara
data/train/sp004/sp004-000753_KS_12.mp3,dyupatiH indraH tvayi Bavati praRAmAvasaram praRatisamayam pratIcCan
data/train/sp004/sp004-000754_KS_12.mp3,pratIkzamARaH puraH agre asti vidyate
data/train/sp004/sp004-000755_KS_12.mp3,maheSvaram praRinaMsuH san bahiH Aste ityarTaH
data/train/sp004/sp004-000756_KS_12.mp3,ataH he trinetra Bo maheSa
data/train/sp004/sp004-000757_KS_12.mp3,atra purovartini sahasranetre indre dfzwyA darSanena prasAdaguRaH prasAdaviDAnAnukUlo Bava
data/train/sp004/sp004-000758_KS_12.mp3,AtmIyadarSanarUpam prasAdam tadupari kuru ityarTaH
data/train/sp004/sp004-000759_KS_12.mp3,ityevamBUtAm vAcam uvAca uktavAn
data/train/sp004/sp004-000760_KS_12.mp3,pureti
data/train/sp004/sp004-000761_KS_12.mp3,tataH anantaram nivedanAnantaram trilokasevyaH trElokyapUjanIyaH
data/train/sp004/sp004-000762_KS_12.mp3,tripurAsurasya ariH SatruH maheSvaraH surasaNGena devasamUhena
data/train/sp004/sp004-000763_KS_12.mp3,sevyam pUjyam surendram indram purA praTamam prItyA nimittena suDAsAram
data/train/sp004/sp004-000764_KS_12.mp3,amftatulyam ityarTaH
data/train/sp004/sp004-000765_KS_12.mp3,niDArayati nitarAm DArAm DArArUpam karoti
data/train/sp004/sp004-000766_KS_12.mp3,tatkaroti iti karotyarTe Ric
data/train/sp004/sp004-000767_KS_12.mp3,suDAsAraDArAm varzate ityarTaH
data/train/sp004/sp004-000768_KS_12.mp3,evamBUteneva vilokanena darSanena anujagrAha
data/train/sp004/sp004-000769_KS_12.mp3,tadupari anugraham akArzIt ityarTaH
data/train/sp004/sp004-000770_KS_12.mp3,svAminAm prasAdapUrvakam avalokanameva BftyAnAm upari mahAn anugrahaH iti BAvaH
data/train/sp004/sp004-000771_KS_12.mp3,kirIweti
data/train/sp004/sp004-000772_KS_12.mp3,svarge eva ekam kevalam vandyaH namaskaraRIyaH devaH indraH
data/train/sp004/sp004-000773_KS_12.mp3,Anamitena ata eva kirIwakowyAH cyutaH aDaHpatitaH
data/train/sp004/sp004-000774_KS_12.mp3,pArijAtapuzpARAm mandArakusumAnAm utkaraH samUhaH yasmAt
data/train/sp004/sp004-000775_KS_12.mp3,taTABUtena mUrDnA SirasA jagatAm ekameva vandyam namaskaraRIyam
data/train/sp004/sp004-000776_KS_12.mp3,etatsadfSaH jagatAm vandyatayA anyaH na vidyate ityarTaH
data/train/sp004/sp004-000777_KS_12.mp3,tam devadevam maheSvaram praRanAma namaScakre
data/train/sp004/sp004-000778_KS_12.mp3,aneketi
data/train/sp004/sp004-000779_KS_12.mp3,saH tridaSeSvaraH indraH BaktyA
data/train/sp004/sp004-000780_KS_12.mp3,BaktipUrvakam ityarTaH
data/train/sp004/sp004-000781_KS_12.mp3,aneke trayaH ye lokAH tezAm eka eva namaskriyAyAm arhaH
data/train/sp004/sp004-000782_KS_12.mp3,ucitaH taToktam tam maheSvaram namaskftya upapadaviBakteH kArakaviBaktiH balIyasI ityukteH dvitIyA
data/train/sp004/sp004-000783_KS_12.mp3,paramam atyantam pavitram viSadam kftArTatAyAH kftakftyatvasya pAtram sTAnam baBUva
data/train/sp004/sp004-000784_KS_12.mp3,mahendraH maheSvaram praRamya kftakftyaH aBUt ityarTaH
data/train/sp004/sp004-000785_KS_12.mp3,suBaktIti
data/train/sp004/sp004-000786_KS_12.mp3,tataH anantaram
data/train/sp004/sp004-000787_KS_12.mp3,suBaktim Bajanti tezAm
data/train/sp004/sp004-000788_KS_12.mp3,BajoRviH iti RviH
data/train/sp004/sp004-000789_KS_12.mp3,surARAm indrAtiriktAnAm surARAm gaRAH
data/train/sp004/sp004-000790_KS_12.mp3,gaRAnAm pramaTapraBftInAm purataH agre
data/train/sp004/sp004-000791_KS_12.mp3,anena maryAdAtiriktakaraRasya durviDeyatvam uktam
data/train/sp004/sp004-000792_KS_12.mp3,pAdapIWasya caraRADArapIWaviSezasya prAntakzitiH samIpaBUmiH tAm aDi aDikftya
data/train/sp004/sp004-000793_KS_12.mp3,ADAraBUtAm kftvA ityarTaH
data/train/sp004/sp004-000794_KS_12.mp3,atra aDiSabdena aDikaraRam ADAraH
data/train/sp004/sp004-000795_KS_12.mp3,sa ca OpaSlezikaH
data/train/sp004/sp004-000796_KS_12.mp3,avyayAnAm AkftigaRatvAt aDiSabdaH atra aDikaraRaparyAyaH avyayam
data/train/sp004/sp004-000797_KS_12.mp3,anyaTA mAntattvam anvezaRIyam
data/train/sp004/sp004-000798_KS_12.mp3,namratarEH SiroBiH purArim maheSvaram kramataH krameRa praRemuH namaScakruH
data/train/sp004/sp004-000799_KS_12.mp3,gaReti
data/train/sp004/sp004-000800_KS_12.mp3,surendraH
data/train/sp004/sp004-000801_KS_12.mp3,gaRena kenacit upanIte
data/train/sp004/sp004-000802_KS_12.mp3,praBuSAsanena iti SezaH
data/train/sp004/sp004-000803_KS_12.mp3,taTA hemamaye suvarRamaye SuBAsane praBuRA hareRa upadizwaH AroQum AjYaptaH san
data/train/sp004/sp004-000804_KS_12.mp3,purastAt praBoH agrata eva upaviSya sTitvA prakfzwAm mudam harzam prApa
data/train/sp004/sp004-000805_KS_12.mp3,taTA hi
data/train/sp004/sp004-000806_KS_12.mp3,praBuprasAdaH praBukartfkaH anugrahaH kasya anugasya mude prItyE na Bavati
data/train/sp004/sp004-000807_KS_12.mp3,api tu sarvasyApi iti kAkvA vyAKyeyam
data/train/sp004/sp004-000808_KS_12.mp3,krameReti
data/train/sp004/sp004-000809_KS_12.mp3,ISvareRa maheSvareRa krameRa anukramataH anyeऽpi ca samagrAH surAH
data/train/sp004/sp004-000810_KS_12.mp3,sasmitam saprasAdavyaYjakahAsam yaTA taTA vilokanena samBAvitAH AdftAH
data/train/sp004/sp004-000811_KS_12.mp3,ata eva tozaviSezam santozADikyam AptAH prAptAH santaH
data/train/sp004/sp004-000812_KS_12.mp3,tasya praBoH dfggocare dfzwivizaye upAviSan tasTuH
data/train/sp004/sp004-000813_KS_12.mp3,yaTA yugapadeva BagavAn sarvAn avalokayet taTEva sarve tasTuH ityarTaH
data/train/sp004/sp004-000814_KS_12.mp3,aTeti
data/train/sp004/sp004-000815_KS_12.mp3,aTa devaH haraH balavErI indraH saH muKyaH yezu taTABUtAn gIrvARavargAn devasamUhAn
data/train/sp004/sp004-000816_KS_12.mp3,asureRa tArakeRa aBiBUtAn jitAn ata eva DvastaSriyaH
data/train/sp004/sp004-000817_KS_12.mp3,nazwalakzmIkAn ata eva SrAntam Kinnam muKam yezAm
data/train/sp004/sp004-000818_KS_12.mp3,nazwamuKatejasaH ityarTaH
data/train/sp004/sp004-000819_KS_12.mp3,ata eva kazwanivfttyarTam kftaH aYjaliH yEH tAn avekzya
data/train/sp004/sp004-000820_KS_12.mp3,dfzwvA karuRayA Ardram snigDam cetaH yasya taTA BUtaH san AhA uvAca
data/train/sp004/sp004-000821_KS_12.mp3,aho iti
data/train/sp004/sp004-000822_KS_12.mp3,ahoSabdaH atra heSabdaparyAyaH
data/train/sp004/sp004-000823_KS_12.mp3,he divOkasaH devAH
data/train/sp004/sp004-000824_KS_12.mp3,anantaparAkramARAm ApAravikramARAm
data/train/sp004/sp004-000825_KS_12.mp3,taTA vIrAn vfRate aBilazanti
data/train/sp004/sp004-000826_KS_12.mp3,vIrahastajigamizASAlIni ityarTaH
data/train/sp004/sp004-000827_KS_12.mp3,evam BUtAni AyuDAni yezAm taTABUtAnAm vaH yuzmAkam muKAni himasya
data/train/sp004/sp004-000828_KS_12.mp3,yat udam udakam tasya yo binduH tena glapitasya kzIRaharzIkftasya
data/train/sp004/sp004-000829_KS_12.mp3,udakasya udaH saYjYAyAm ityudAdeSaH
data/train/sp004/sp004-000830_KS_12.mp3,taTABUtasya padmasya dEnyam dInatAm kim kutaH daDate biBrati
data/train/sp004/sp004-000831_KS_12.mp3,yUyam kutaH kAraRataH
data/train/sp004/sp004-000832_KS_12.mp3,BrazwalakzmIkAH iti praSnASayaH
data/train/sp004/sp004-000833_KS_12.mp3,svargOkasaH iti
data/train/sp004/sp004-000834_KS_12.mp3,he svargOkasaH svapuRyarASO svargaprAptinimittapuRyavraje sutarAm mahattameऽpi
data/train/sp004/sp004-000835_KS_12.mp3,akzayeऽpi ityarTaH
data/train/sp004/sp004-000836_KS_12.mp3,kim kutaH svarguparicyutAH svasTAnaBrazwAH
data/train/sp004/sp004-000837_KS_12.mp3,BraMSe kim kAraRam iti praSnASayaH
data/train/sp004/sp004-000838_KS_12.mp3,aTa ca ASvAsayati
data/train/sp004/sp004-000839_KS_12.mp3,ete yUyam ciroQam bahukAlam UQam nijADipatyasya
data/train/sp004/sp004-000840_KS_12.mp3,svIyasvAmitAyAH cihnam CatracAmarAdi tu na parityajaDvam mA parityajata
data/train/sp004/sp004-000841_KS_12.mp3,viDyarTe low
data/train/sp004/sp004-000842_KS_12.mp3,tyajaDvam ityAtmanepadam cintyam
data/train/sp004/sp004-000843_KS_12.mp3,divOkasa iti
data/train/sp004/sp004-000844_KS_12.mp3,he divOkasaH mahAntaH ata eva mAnaBftaH manasvinaH yUyam kutaH kAraRataH kAraRAt
data/train/sp004/sp004-000845_KS_12.mp3,devagfham svargam vihAya parityajya manuzyasADAraRatAm mAnavasAmyam avAptAH santaH mahItale caraDvam
data/train/sp004/sp004-000846_KS_12.mp3,sampraSne low
data/train/sp004/sp004-000847_KS_12.mp3,atrApi Atmanepadam cintyam
data/train/sp004/sp004-000848_KS_12.mp3,ananyeti
data/train/sp004/sp004-000849_KS_12.mp3,he devAH anyasADAraRena anyadIyadeSatulyatvena sidDam sADitam
data/train/sp004/sp004-000850_KS_12.mp3,racitam ityarTaH
data/train/sp004/sp004-000851_KS_12.mp3,tanna BavatIti taToktam ata eva nikAmam bahu ramyam manoharam uccEH mahat
data/train/sp004/sp004-000852_KS_12.mp3,tat prasidDam dEvatam DAma svargam akasmAt sahasEva kasmAdDetoH BavadByaH apacArAt
data/train/sp004/sp004-000853_KS_12.mp3,pApAdDetoH cirArjitam bahukAlena sampAditam puRyamiva niragAt nirgatam
data/train/sp004/sp004-000854_KS_12.mp3,tuhmAmpAsUna sTala kasem jAtem jahAlem iti lokoktirItiH anusanDeyA
data/train/sp004/sp004-000855_KS_12.mp3,divOkasa iti
